transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_gateway,card_type,transaction_timestamp,customer_payment_success_rate,customer_previous_transactions,customer_previous_failures,days_since_last_successful_payment,device_type,device_id,ip_risk_score,customer_location,merchant_category,merchant_risk_score,avs_result,cvv_result,authentication_result,bank_response_code,gateway_response_code,payment_status,failure_code,failure_reason,is_retryable,recovery_probability_target,recovered
tx_00000522,cust_000275,merch_0032,512.71,INR,UPI,RAZORPAY,NA,2026-06-05 11:30:07,0.7537,15,4,2.0,DESKTOP_WINDOWS,dev_993359,34.19,"Mumbai, IN",GAMING,3.59,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000334,cust_000054,merch_0003,828.93,INR,UPI,RAZORPAY,NA,2026-07-15 12:42:57,0.3135,18,11,1.2,MOBILE_IOS,dev_913480,24.87,"Delhi, IN",SAAS,3.68,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000564,cust_000144,merch_0039,344.44,USD,UPI,HDFC_PG,NA,2026-08-03 18:07:52,0.7097,4,2,0.5,MOBILE_ANDROID,dev_737288,22.07,"Mumbai, IN",ECOMMERCE,31.84,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000191,cust_000198,merch_0045,850.31,INR,UPI,ICICI_PG,NA,2026-06-08 18:30:58,0.7628,11,4,25.5,MOBILE_ANDROID,dev_818513,3.82,"Bengaluru, IN",ECOMMERCE,25.62,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.3714,0.0
tx_00000281,cust_000280,merch_0044,1026.71,INR,UPI,HDFC_PG,NA,2026-08-09 02:25:07,0.9083,13,1,4.4,MOBILE_IOS,dev_178342,17.32,"Delhi, IN",ECOMMERCE,12.4,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000625,cust_000001,merch_0030,172.38,INR,UPI,HDFC_PG,NA,2026-07-23 08:21:26,0.8879,14,2,0.2,MOBILE_ANDROID,dev_706049,4.08,"Mumbai, IN",ECOMMERCE,4.35,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.3583,1.0
tx_00000016,cust_000294,merch_0050,2228.53,INR,UPI,HDFC_PG,NA,2026-07-28 00:18:24,0.4769,16,8,27.2,MOBILE_ANDROID,dev_312151,25.44,"Bengaluru, IN",ECOMMERCE,45.55,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000579,cust_000228,merch_0044,582.34,INR,UPI,ICICI_PG,NA,2026-07-31 19:23:17,0.6322,9,4,1.2,MOBILE_ANDROID,dev_992485,33.39,"Mumbai, IN",FINANCIAL_SERVICES,33.51,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000417,cust_000033,merch_0009,150.45,EUR,WALLET,HDFC_PG,NA,2026-06-06 12:37:23,0.7531,11,2,4.3,MOBILE_ANDROID,dev_836589,1.39,"Mumbai, IN",UTILITIES,8.18,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000721,cust_000257,merch_0020,137.34,INR,UPI,RAZORPAY,NA,2026-08-05 02:13:05,0.7366,17,4,8.7,MOBILE_ANDROID,dev_241916,17.6,"Mumbai, IN",FINANCIAL_SERVICES,19.92,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.6937,0.0
tx_00000121,cust_000171,merch_0046,855.68,USD,DEBIT_CARD,HDFC_PG,AMEX,2026-07-01 00:58:49,0.8321,11,4,25.2,MOBILE_ANDROID,dev_777776,37.52,"Chennai, IN",ECOMMERCE,15.71,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000304,cust_000273,merch_0044,445.53,INR,UPI,ICICI_PG,NA,2026-05-27 00:20:16,0.7546,11,3,0.8,DESKTOP_WINDOWS,dev_183394,25.15,"Mumbai, IN",ECOMMERCE,10.47,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000493,cust_000163,merch_0013,242.89,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-07-02 19:21:01,0.7685,12,2,30.5,DESKTOP_MAC,dev_931872,9.08,"Mumbai, IN",EDTECH,6.1,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000798,cust_000006,merch_0035,409.34,INR,DEBIT_CARD,HDFC_PG,VISA,2026-08-01 19:17:12,0.6715,9,4,21.1,MOBILE_ANDROID,dev_540875,26.22,"Delhi, IN",ECOMMERCE,21.08,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000271,cust_000049,merch_0039,1041.7,INR,UPI,RAZORPAY,NA,2026-06-13 04:20:59,0.5194,12,7,3.6,MOBILE_IOS,dev_139906,9.13,"Bengaluru, IN",SAAS,5.8,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000300,cust_000288,merch_0033,420.27,INR,WALLET,BILLDESK,NA,2026-07-13 07:42:44,0.433,8,4,0.1,MOBILE_ANDROID,dev_793180,29.32,"Bengaluru, IN",ECOMMERCE,25.55,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000123,cust_000036,merch_0026,1072.63,INR,UPI,RAZORPAY,NA,2026-07-28 14:52:05,0.7898,13,3,17.3,DESKTOP_WINDOWS,dev_530703,13.11,"Delhi, IN",SAAS,6.93,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000124,cust_000013,merch_0029,491.48,INR,CREDIT_CARD,ICICI_PG,VISA,2026-06-07 11:24:26,0.5729,5,2,0.9,MOBILE_ANDROID,dev_730340,25.85,"Delhi, IN",ECOMMERCE,9.67,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000017,cust_000192,merch_0030,122.42,INR,DEBIT_CARD,BILLDESK,VISA,2026-08-10 07:27:07,0.8096,11,0,11.1,MOBILE_ANDROID,dev_584715,26.81,"Bengaluru, IN",GAMING,22.69,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000536,cust_000148,merch_0050,157.29,INR,UPI,CASHFREE,NA,2026-07-23 11:06:29,0.5524,14,8,14.7,MOBILE_ANDROID,dev_450804,2.45,"Mumbai, IN",SAAS,21.64,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000058,cust_000270,merch_0043,1397.54,INR,UPI,HDFC_PG,NA,2026-06-02 13:39:04,0.6685,9,2,4.4,MOBILE_ANDROID,dev_570028,15.22,"Chennai, IN",EDTECH,14.43,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000014,cust_000150,merch_0028,372.89,INR,NET_BANKING,RAZORPAY,NA,2026-08-13 01:36:26,0.658,7,5,22.0,MOBILE_ANDROID,dev_198525,3.32,"Mumbai, IN",ECOMMERCE,20.33,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000339,cust_000108,merch_0004,122.37,INR,UPI,CASHFREE,NA,2026-08-22 21:03:03,0.8981,8,2,44.2,MOBILE_ANDROID,dev_703805,22.42,"Delhi, IN",ECOMMERCE,17.95,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000967,cust_000294,merch_0031,1202.57,INR,CREDIT_CARD,ICICI_PG,RUPAY,2026-07-19 08:07:32,0.9089,8,2,2.0,MOBILE_IOS,dev_733194,20.9,"Mumbai, IN",SAAS,18.6,MATCH,MATCH,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.6214,1.0
tx_00000171,cust_000130,merch_0040,745.02,INR,UPI,HDFC_PG,NA,2026-07-14 16:43:10,0.478,9,4,20.9,MOBILE_ANDROID,dev_560957,19.97,"Bengaluru, IN",SAAS,23.32,NOT_SUPPORTED,NOT_CHECKED,BYPASSED,99_UNKNOWN,GATEWAY_500_UNKNOWN,FAILED,UNKNOWN_FAILURE,Unclassified or ambiguous error response.,True,0.2107,0.0
tx_00000695,cust_000277,merch_0015,688.25,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-06-22 16:04:02,0.8764,11,2,20.8,MOBILE_ANDROID,dev_484562,5.55,"Hyderabad, IN",GAMING,7.0,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000553,cust_000164,merch_0023,472.53,INR,UPI,HDFC_PG,NA,2026-07-10 01:45:45,0.8647,9,2,8.4,MOBILE_ANDROID,dev_718211,19.84,"Chennai, IN",ECOMMERCE,17.32,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000444,cust_000164,merch_0029,505.48,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-06-13 11:12:48,0.6618,17,4,10.9,DESKTOP_MAC,dev_543683,2.78,"Bengaluru, IN",SAAS,8.79,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000916,cust_000095,merch_0001,120.28,INR,DEBIT_CARD,ICICI_PG,VISA,2026-08-04 11:04:39,0.9711,22,0,3.0,DESKTOP_WINDOWS,dev_149934,2.06,"Hyderabad, IN",FINANCIAL_SERVICES,18.48,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000846,cust_000076,merch_0012,2176.08,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-19 06:50:56,0.8292,7,3,15.2,MOBILE_IOS,dev_669335,14.62,"Mumbai, IN",FINANCIAL_SERVICES,40.15,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000412,cust_000258,merch_0003,34.66,INR,DEBIT_CARD,RAZORPAY,MASTERCARD,2026-07-14 20:39:30,0.7157,15,3,7.0,MOBILE_ANDROID,dev_880207,3.22,"Delhi, IN",SAAS,10.08,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000575,cust_000178,merch_0011,607.59,INR,CREDIT_CARD,CASHFREE,VISA,2026-08-13 01:17:19,0.8067,11,4,5.3,MOBILE_ANDROID,dev_807254,5.01,"Bengaluru, IN",GAMING,3.39,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.7094,1.0
tx_00000502,cust_000253,merch_0024,409.73,INR,DEBIT_CARD,RAZORPAY,MASTERCARD,2026-07-08 19:05:43,0.8943,8,1,23.2,MOBILE_ANDROID,dev_652845,15.68,"Bengaluru, IN",EDTECH,13.77,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000311,cust_000247,merch_0013,763.97,EUR,DEBIT_CARD,RAZORPAY,MASTERCARD,2026-05-28 23:59:01,0.7513,10,3,5.8,MOBILE_ANDROID,dev_476304,6.98,"Mumbai, IN",ECOMMERCE,6.65,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.7476,1.0
tx_00000852,cust_000229,merch_0008,294.18,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-07-14 10:45:54,0.7164,11,2,6.7,MOBILE_IOS,dev_938915,15.76,"Bengaluru, IN",FINANCIAL_SERVICES,10.94,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000429,cust_000242,merch_0048,1194.78,INR,UPI,ICICI_PG,NA,2026-08-08 07:12:02,0.663,16,7,0.1,MOBILE_ANDROID,dev_520722,15.2,"Bengaluru, IN",GAMING,16.1,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000928,cust_000134,merch_0043,126.15,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-06-05 11:28:40,0.9658,11,0,1.9,DESKTOP_WINDOWS,dev_182299,31.97,"Bengaluru, IN",ECOMMERCE,15.3,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000215,cust_000060,merch_0038,478.41,INR,DEBIT_CARD,BILLDESK,VISA,2026-08-02 18:20:47,0.862,17,1,4.3,DESKTOP_WINDOWS,dev_737606,1.04,"Mumbai, IN",SAAS,16.13,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.8373,1.0
tx_00000427,cust_000095,merch_0008,130.07,USD,CREDIT_CARD,ICICI_PG,VISA,2026-08-10 00:01:26,0.9452,14,2,45.5,DESKTOP_MAC,dev_165265,9.69,"Delhi, IN",ECOMMERCE,20.87,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000763,cust_000233,merch_0012,363.36,INR,CREDIT_CARD,RAZORPAY,AMEX,2026-07-26 11:00:11,0.7914,9,2,15.1,MOBILE_ANDROID,dev_738450,21.83,"Bengaluru, IN",EDTECH,11.23,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000809,cust_000173,merch_0002,1653.64,INR,UPI,RAZORPAY,NA,2026-07-08 05:13:16,0.8821,12,2,8.8,MOBILE_IOS,dev_727248,16.09,"Mumbai, IN",SAAS,15.15,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000337,cust_000053,merch_0030,259.36,INR,CREDIT_CARD,HDFC_PG,VISA,2026-06-28 08:03:39,0.6382,16,7,7.3,MOBILE_IOS,dev_490056,16.41,"Hyderabad, IN",EDTECH,7.24,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000315,cust_000173,merch_0035,149.35,INR,CREDIT_CARD,RAZORPAY,VISA,2026-07-01 20:14:43,0.3221,7,4,6.1,MOBILE_ANDROID,dev_959254,3.59,"Mumbai, IN",GAMING,9.01,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4898,1.0
tx_00000614,cust_000197,merch_0050,805.55,INR,UPI,RAZORPAY,NA,2026-07-18 03:55:45,0.9667,11,1,17.9,DESKTOP_WINDOWS,dev_929017,24.33,"Hyderabad, IN",ECOMMERCE,17.56,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000159,cust_000180,merch_0026,1192.02,INR,UPI,HDFC_PG,NA,2026-08-20 01:34:08,0.744,8,1,4.8,MOBILE_IOS,dev_572651,22.27,"Hyderabad, IN",FINANCIAL_SERVICES,13.31,MATCH,NOT_CHECKED,FAILED,65_AUTH_FAILED,GATEWAY_401_AUTH_FAILED,FAILED,AUTHENTICATION_FAILURE,3DS / OTP verification failed or timed out.,False,0.317,1.0
tx_00000753,cust_000086,merch_0032,145.98,INR,CREDIT_CARD,ICICI_PG,MASTERCARD,2026-06-07 17:53:55,0.6866,12,4,11.2,MOBILE_ANDROID,dev_650998,12.47,"Hyderabad, IN",SAAS,19.54,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000958,cust_000202,merch_0006,192.68,INR,CREDIT_CARD,ICICI_PG,VISA,2026-07-06 14:06:18,0.6494,13,7,30.0,MOBILE_ANDROID,dev_897171,6.12,"Mumbai, IN",EDTECH,32.55,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000312,cust_000026,merch_0018,622.11,INR,NET_BANKING,BILLDESK,NA,2026-08-10 16:43:55,0.6666,6,2,65.0,MOBILE_ANDROID,dev_731186,8.16,"Bengaluru, IN",ECOMMERCE,10.54,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000829,cust_000010,merch_0005,191.03,INR,DEBIT_CARD,RAZORPAY,AMEX,2026-06-07 01:27:40,0.6932,11,2,13.9,MOBILE_IOS,dev_380257,3.12,"Mumbai, IN",ECOMMERCE,19.36,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.4166,0.0
tx_00000546,cust_000173,merch_0011,5406.65,INR,UPI,BILLDESK,NA,2026-08-16 09:58:34,0.7945,15,4,0.8,MOBILE_ANDROID,dev_283950,38.12,"Bengaluru, IN",SAAS,14.8,NO_MATCH,NOT_CHECKED,FAILED,59_SUSPECTED_FRAUD,GATEWAY_403_RISK_BLOCK,FAILED,FRAUD_RISK_BLOCK,Transaction flagged by risk engine or fraud rules.,False,0.0176,0.0
tx_00000341,cust_000103,merch_0037,48.36,EUR,UPI,RAZORPAY,NA,2026-06-14 15:19:35,0.5045,22,13,4.6,DESKTOP_MAC,dev_614918,3.86,"Mumbai, IN",GAMING,40.39,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.4955,1.0
tx_00000781,cust_000289,merch_0034,384.6,INR,UPI,HDFC_PG,NA,2026-08-17 07:57:59,0.8253,7,1,3.4,MOBILE_ANDROID,dev_580854,34.62,"Bengaluru, IN",ECOMMERCE,13.32,MATCH,NOT_CHECKED,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.6908,1.0
tx_00000378,cust_000076,merch_0006,248.38,INR,DEBIT_CARD,ICICI_PG,MASTERCARD,2026-07-20 02:45:06,0.8671,8,3,2.6,MOBILE_ANDROID,dev_639121,6.74,"Hyderabad, IN",ECOMMERCE,6.26,MATCH,MATCH,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.7042,1.0
tx_00000091,cust_000033,merch_0005,989.76,INR,UPI,HDFC_PG,NA,2026-07-25 20:32:36,0.8189,9,3,64.1,MOBILE_ANDROID,dev_341170,35.96,"Bengaluru, IN",FINANCIAL_SERVICES,26.53,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000826,cust_000259,merch_0002,264.84,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-08-21 00:01:58,0.8845,16,3,2.4,DESKTOP_MAC,dev_227510,14.2,"Chennai, IN",SAAS,18.04,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000665,cust_000133,merch_0046,439.78,INR,UPI,RAZORPAY,NA,2026-08-18 16:42:00,0.8161,8,1,19.9,MOBILE_ANDROID,dev_811513,18.35,"Mumbai, IN",EDTECH,4.35,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000858,cust_000005,merch_0043,936.98,INR,UPI,HDFC_PG,NA,2026-06-11 18:43:41,0.9772,14,1,2.5,DESKTOP_MAC,dev_601166,30.6,"Hyderabad, IN",ECOMMERCE,18.09,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000671,cust_000034,merch_0020,211.73,INR,UPI,HDFC_PG,NA,2026-06-30 02:15:04,0.746,11,2,24.0,MOBILE_ANDROID,dev_767429,14.06,"Mumbai, IN",EDTECH,22.04,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000847,cust_000035,merch_0030,269.17,INR,NET_BANKING,HDFC_PG,NA,2026-08-05 10:41:30,0.6655,21,5,14.7,MOBILE_ANDROID,dev_628425,6.8,"Bengaluru, IN",ECOMMERCE,5.53,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.5259,1.0
tx_00000456,cust_000268,merch_0016,637.49,INR,UPI,RAZORPAY,NA,2026-06-20 19:48:57,0.7357,12,5,17.3,MOBILE_ANDROID,dev_162993,18.66,"Delhi, IN",FINANCIAL_SERVICES,3.59,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000961,cust_000291,merch_0041,701.89,INR,UPI,RAZORPAY,NA,2026-07-10 20:28:37,0.8405,14,0,14.6,DESKTOP_WINDOWS,dev_334669,35.24,"Delhi, IN",ECOMMERCE,34.94,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000076,cust_000009,merch_0036,402.97,INR,UPI,ICICI_PG,NA,2026-06-30 11:10:16,0.7086,9,1,7.7,MOBILE_ANDROID,dev_601288,26.96,"Hyderabad, IN",FINANCIAL_SERVICES,10.82,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000338,cust_000060,merch_0050,1368.55,EUR,UPI,HDFC_PG,NA,2026-06-03 15:21:36,0.7878,8,2,0.6,MOBILE_ANDROID,dev_822237,18.9,"Mumbai, IN",ECOMMERCE,16.89,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000470,cust_000233,merch_0007,190.91,INR,DEBIT_CARD,RAZORPAY,RUPAY,2026-08-21 07:04:39,0.7949,13,4,8.9,DESKTOP_WINDOWS,dev_902947,32.01,"Bengaluru, IN",GAMING,11.28,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.206,0.0
tx_00000205,cust_000039,merch_0042,4531.76,INR,NET_BANKING,RAZORPAY,NA,2026-07-15 00:11:18,0.8489,11,2,8.4,MOBILE_IOS,dev_977326,22.24,"Mumbai, IN",SAAS,5.22,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000556,cust_000020,merch_0046,1301.41,INR,CREDIT_CARD,RAZORPAY,VISA,2026-08-13 09:05:00,0.9707,16,0,6.5,MOBILE_IOS,dev_676748,9.89,"Bengaluru, IN",EDTECH,12.89,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000596,cust_000005,merch_0049,1594.02,INR,CREDIT_CARD,RAZORPAY,VISA,2026-08-16 14:24:37,0.9483,12,0,8.8,MOBILE_ANDROID,dev_671350,22.35,"Mumbai, IN",SAAS,2.94,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000059,cust_000271,merch_0016,1607.46,INR,UPI,RAZORPAY,NA,2026-05-28 10:25:37,0.9209,9,1,22.2,MOBILE_ANDROID,dev_680483,17.2,"Chennai, IN",EDTECH,14.14,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000238,cust_000099,merch_0008,379.9,EUR,UPI,RAZORPAY,NA,2026-08-06 13:58:55,0.5133,9,6,17.3,MOBILE_ANDROID,dev_613311,14.6,"Delhi, IN",GAMING,25.7,MATCH,NOT_CHECKED,ATTEMPTED,54_EXPIRED_CARD,GATEWAY_400_BAD_REQUEST,FAILED,EXPIRED_CARD,Card expiry date has passed.,False,0.0634,0.0
tx_00000989,cust_000118,merch_0025,2096.34,INR,UPI,HDFC_PG,NA,2026-07-18 18:58:06,0.8724,11,2,5.6,MOBILE_ANDROID,dev_697066,10.19,"Bengaluru, IN",GAMING,17.74,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000539,cust_000191,merch_0029,2244.27,INR,CREDIT_CARD,ICICI_PG,RUPAY,2026-06-18 14:24:03,0.8109,11,2,39.0,MOBILE_IOS,dev_746174,29.1,"Bengaluru, IN",GAMING,3.35,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.6449,1.0
tx_00000668,cust_000184,merch_0016,1018.26,INR,UPI,CASHFREE,NA,2026-07-09 23:35:47,0.7374,9,3,31.0,MOBILE_IOS,dev_980858,25.01,"Delhi, IN",GAMING,28.81,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
